success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
0,77.9,83.47,61.11,66.81,75.28,53.29,87,2,1,2,1,1,1,1,1,0,2,0,1,1,1,2,2,-2,-1,-1,1,-1,-1,1,1,1,-2,1,0,1,2,1,2,2,0,1,2,1,1,0,0,29,2,2,2,2,2,2,3,3,2,3,3,2,3,2,3,2,2,2,2,3,3,3,3,2,58,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,82.12,68.5,92.88,93.41,84.63,26.06,87.18,0,0,0,1,0,0,2,1,0,2,0,1,0,0,1,1,0,0,0,1,-1,0,0,0,1,0,0,-1,1,0,0,0,0,0,1,1,0,0,1,0,13,2,0,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,38,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,73.34,63.53,82.26,44.12,79.96,79.78,90.5,0,0,1,0,0,0,1,1,0,2,1,0,-1,1,2,2,2,-1,-2,1,0,0,0,1,1,-1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,17,2,2,2,2,0,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,47,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,70.3,76.83,71.99,29.96,75.28,43.49,88,1,1,1,0,0,0,0,-1,-1,1,0,0,-1,0,0,1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,0,1,0,1,-1,1,1,0,-1,-1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,2,0,0,0,1,1,0,1,1,1,14,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,97.27,97.83,98.7,51.68,96.87,97.87,93.15,1,0,0,1,1,1,2,2,0,1,1,0,1,0,0,1,2,1,2,0,2,-1,1,1,0,2,-2,-1,1,1,1,2,2,1,2,-1,2,1,2,0,33,1,0,0,1,2,3,3,2,3,1,2,0,1,1,2,1,1,3,1,2,3,3,3,2,41,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,92.03,94.11,92.88,85.06,75.28,63.1,94.6,-1,1,2,0,2,1,2,1,0,2,2,0,-2,2,2,2,2,-1,2,2,0,1,0,0,1,-1,2,0,0,0,2,1,0,1,0,-1,0,2,2,2,33,1,0,1,2,2,1,2,1,3,1,1,0,3,1,2,2,2,3,2,2,2,3,3,3,43,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,60.09,58.56,71.99,51.68,6.59,87.72,90.5,2,2,1,2,1,-1,2,1,0,0,2,2,0,0,-1,-1,1,-1,1,1,2,-2,1,0,0,-2,1,2,0,2,-1,-1,-2,-1,0,-1,2,1,2,1,18,1,3,3,2,3,0,0,3,1,1,1,3,3,0,2,2,1,1,1,0,2,0,0,1,34,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,91.56,96.52,90.94,85.06,44.18,63.1,87.06,0,1,0,-1,-1,-1,2,0,-2,2,0,1,-1,2,-1,2,2,-2,1,-1,-2,2,0,-1,0,-2,0,-2,1,-1,1,0,-1,1,1,-2,0,1,1,-1,-1,1,0,1,3,3,1,1,2,2,2,2,0,1,0,1,1,1,2,2,3,3,1,2,1,36,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,76.98,66.01,87.4,89.19,70.61,43.49,89,2,2,2,1,1,1,2,2,1,2,2,2,0,2,2,2,2,0,0,2,2,1,0,2,1,0,-1,2,2,2,1,2,2,2,2,1,2,2,2,2,59,2,0,1,2,0,1,3,3,2,3,3,0,2,1,2,2,3,3,3,3,3,3,3,3,51,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,89.65,82.02,94.82,80.93,70.61,97.87,90.25,0,0,1,0,0,0,2,1,0,1,1,0,-1,0,1,2,0,-1,-2,1,0,1,0,0,0,0,1,1,0,1,1,0,-1,0,1,-1,0,1,2,0,13,2,0,1,2,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,53,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,93.22,86.35,98.79,94.84,76.28,87.72,89.76,1,0,0,-1,0,-1,2,1,0,2,0,0,0,0,0,2,0,-1,-1,0,-1,-1,0,-1,-1,-2,-1,-1,-2,-1,-1,-1,-2,0,0,-2,0,1,1,1,-10,2,1,2,1,2,2,2,3,2,1,1,2,2,0,0,0,0,2,2,1,2,2,2,3,37,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,84.19,87.6,90.94,80.93,18.16,79.78,92.5,-1,1,0,-2,0,-2,2,1,0,-2,1,-1,-2,0,1,-1,0,-2,-2,1,0,2,-1,2,2,-1,-1,0,0,0,1,0,1,1,0,-2,1,1,1,-1,-2,1,3,2,3,3,1,1,1,2,1,1,1,1,0,2,1,1,1,2,1,2,2,2,2,37,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,76.98,76.83,87.4,72.66,24.91,79.78,83.98,0,-1,0,1,0,1,2,0,-1,2,1,1,0,-1,0,2,1,0,-1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,19,1,1,2,1,2,1,1,3,1,2,2,2,2,2,1,0,1,1,2,2,1,1,2,1,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
1,76.98,70.75,90.94,80.93,84.63,15.15,87.5,-2,0,1,-1,-1,-2,2,1,0,2,0,0,-2,2,2,2,2,0,-2,-2,-2,-2,0,0,1,0,-2,-2,2,-2,0,1,0,-2,2,-2,0,0,0,-2,-8,1,2,3,2,3,1,1,3,1,1,0,3,3,0,3,1,0,1,1,1,3,1,0,0,35,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,82.12,78.85,90.94,89.19,34.54,72.9,87,0,-1,2,0,-1,0,2,-1,1,0,1,0,0,0,1,2,1,-2,-1,0,1,0,0,-1,0,-1,0,1,1,1,0,0,1,2,1,0,-1,1,0,1,11,2,3,2,2,3,2,2,3,1,1,1,2,3,1,3,1,1,1,0,2,0,2,3,2,43,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,92.03,84.91,94.82,91.97,94.54,63.1,88,1,1,0,0,0,0,1,2,0,0,2,1,0,1,2,0,1,0,0,2,0,1,1,1,2,0,0,1,1,1,0,1,0,2,1,-1,1,1,1,1,29,2,1,1,2,2,0,2,3,3,3,2,3,1,1,1,1,2,2,2,2,3,2,3,1,45,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,96.17,96.95,90.94,93.41,70.61,97.87,92,1,1,1,-2,0,0,2,1,0,2,1,0,-2,2,2,2,-2,-2,1,1,1,2,2,1,1,-2,2,1,2,2,2,-2,2,0,1,1,-2,2,2,0,27,2,1,0,3,1,1,2,2,1,3,3,3,3,3,1,1,3,3,3,1,2,2,2,2,48,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,63.6,52.9,77.12,59.25,53.82,63.1,86.5,1,1,0,0,0,1,1,0,-1,2,0,1,-1,0,1,-1,1,1,-1,0,-1,0,0,0,0,1,1,0,-1,0,0,-1,-1,0,0,1,1,1,1,1,9,1,2,2,0,1,2,2,3,2,2,1,2,2,0,2,1,1,1,2,1,2,2,1,2,37,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,72.43,52.9,77.12,91.97,70.61,53.29,92.25,0,1,2,0,0,1,2,1,1,2,2,2,2,2,1,2,1,0,-1,1,2,0,0,0,0,0,0,2,2,1,1,0,1,2,2,0,2,2,2,1,42,2,2,2,2,2,3,3,3,3,3,2,3,3,2,3,1,2,3,3,3,2,2,3,2,59,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,90.6,93.41,94.82,72.66,75.28,63.1,87.5,0,0,2,0,1,0,2,2,0,2,1,0,-1,0,0,2,1,1,-1,2,1,1,1,0,2,2,1,2,2,2,1,2,2,2,2,-1,1,0,2,2,41,2,2,2,1,3,1,2,1,2,0,0,3,3,1,2,0,1,2,3,3,3,2,3,2,44,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,79.72,76.83,82.26,76.79,70.61,63.1,94,0,-1,-1,-1,0,-1,2,-1,-1,-1,-1,2,-1,1,0,-1,-2,-1,-2,0,-1,-1,-1,0,-2,-1,0,-1,0,0,-1,0,-1,1,1,0,1,0,1,2,-13,3,1,0,2,3,3,3,2,2,1,1,2,1,1,0,1,1,2,1,2,2,2,2,1,39,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,96.72,96.52,98.7,89.19,75.28,98.34,91.5,-1,0,-1,-1,-1,0,1,1,1,-1,0,-1,-1,1,1,-1,0,-2,-2,1,-1,1,0,0,0,-2,0,-1,0,-1,0,0,0,0,1,-2,0,1,1,-1,-10,2,2,2,2,2,1,2,3,2,2,2,3,3,1,2,1,2,2,2,3,2,2,2,2,49,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,78.81,86.35,71.99,51.68,44.18,79.78,90.5,-1,-1,1,-2,0,0,2,1,0,1,1,0,-2,0,2,-1,1,0,-2,0,-1,0,0,1,1,0,1,0,2,0,1,0,1,1,0,-1,0,0,-2,1,5,2,0,1,1,1,0,2,3,1,1,0,2,3,0,3,2,1,3,2,2,2,3,1,0,36,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,73.34,78.85,54.75,36.55,63.45,87.72,90,0,0,2,0,0,2,2,0,0,2,0,1,-1,0,1,2,0,0,-1,2,0,0,0,1,0,0,1,-1,0,-1,0,0,-1,0,1,-2,0,0,0,1,11,2,0,1,1,2,2,3,3,2,2,2,2,1,2,2,1,2,3,2,2,2,3,3,2,47,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,74.25,58.56,77.12,51.68,79.96,91.68,93,-1,0,2,2,0,1,1,0,0,2,1,0,0,0,1,0,2,1,0,2,2,1,0,0,0,1,0,2,0,2,0,2,0,2,1,0,1,2,2,1,33,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,1,1,1,1,2,2,2,2,2,41,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,77.68210674,75.55147899,74.15196078,69.26529412,62.68291317,69.17058824,93,1,1,1,1,0,0,1,1,1,2,0,2,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,-1,2,2,2,2,37,2,1,1,1,1,1,3,3,2,2,2,2,1,1,3,2,2,3,2,2,2,2,2,2,45,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1,74.25,74.8,66.85,44.12,79.96,72.9,93.5,0,0,2,0,1,1,2,0,0,2,2,2,0,-1,2,2,2,-1,-1,1,0,-2,0,1,2,0,1,0,1,1,1,2,0,2,2,2,0,2,1,1,33,2,1,1,1,2,2,3,3,1,2,3,2,3,1,2,1,1,3,1,2,3,2,3,1,46,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,65.83,52.9,77.12,59.25,75.28,53.29,88,1,1,1,0,1,1,2,1,1,2,1,2,0,1,1,1,0,0,0,2,1,1,2,1,2,1,1,0,1,2,1,1,2,1,1,0,1,1,1,0,40,2,1,1,2,2,1,3,3,2,2,2,2,1,2,3,1,1,3,2,2,3,2,3,3,49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,82.81,55.84,66.85,72.66,97.95,95.65,92.5,1,0,1,0,0,1,2,1,1,1,1,1,-2,0,0,0,1,1,-1,0,0,0,0,1,1,1,1,1,1,1,2,2,0,-1,2,0,0,2,1,-1,23,2,2,2,2,3,2,2,3,2,2,1,1,3,1,3,1,2,3,3,1,2,1,3,1,48,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,79.72,89.71,71.99,44.12,63.45,53.29,87.25,1,1,2,1,0,1,2,0,2,2,2,2,0,2,1,1,2,0,0,0,2,2,1,1,2,0,1,1,2,1,1,1,1,2,2,0,1,1,2,0,46,3,2,2,3,2,2,3,2,2,3,3,3,3,2,3,3,3,2,2,2,3,3,2,3,61,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,90.13,84.91,87.4,96.28,79.96,72.9,93,1,1,1,2,1,1,1,2,1,2,2,-1,1,1,2,2,2,0,-2,1,1,2,1,2,1,1,0,0,2,1,2,1,1,1,1,1,1,2,2,1,45,0,2,2,3,3,2,2,3,2,2,3,2,3,1,2,2,2,2,3,0,2,3,3,2,51,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,98.31,96.08,96.76,98.86,97.62,87.72,95,1,1,2,0,1,0,2,1,0,2,1,1,1,2,1,2,1,1,1,2,1,0,0,1,1,0,1,0,2,1,2,0,2,2,0,0,1,1,2,0,40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,3,3,3,2,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,87.54,96.63,68.98,91.68,98.71,87.72,86.87,-1,0,0,0,0,0,1,0,0,0,-1,1,-1,1,1,0,0,0,-1,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,-1,-2,1,1,2,1,1,1,2,3,2,1,0,1,2,1,2,0,0,1,1,2,2,1,2,2,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,82.81,91.83,92.88,72.66,34.54,20.6,91.4,0,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,1,2,0,0,1,0,0,1,1,1,2,1,1,1,0,1,0,1,1,1,-1,24,2,1,1,3,2,1,3,3,3,2,2,0,1,1,3,2,2,2,2,2,2,1,3,3,47,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,64.72,61.05,61.11,76.79,53.82,43.49,89.5,0,0,-1,2,1,1,0,-1,0,2,0,2,0,1,1,1,1,1,1,2,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,28,2,2,2,2,1,1,3,3,2,3,3,2,2,2,3,2,2,3,3,3,3,3,3,3,58,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,71.42,70.75,90.94,51.68,53.82,43.49,86,0,0,1,0,0,1,0,0,0,1,1,1,-1,0,0,0,2,0,-1,0,-1,0,-1,0,0,0,0,0,1,0,1,0,1,1,0,-2,0,1,1,0,7,2,2,1,2,2,2,2,3,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,45,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1,72.43,72.78,71.99,44.12,53.82,83.75,94.5,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,2,1,0,1,1,0,0,0,1,1,2,0,1,0,0,1,1,2,1,0,24,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,3,2,40,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,90.6,87.6,90.94,76.79,95.71,63.1,83.72,0,1,1,1,0,0,1,1,0,2,0,-1,1,-2,-1,1,1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,0,1,1,0,1,0,1,1,6,2,2,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,39,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,60.09,72.78,66.85,29.96,34.54,33.69,82.1705,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,-2,0,0,0,0,-2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-6,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,51,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
0,76.07,78.85,54.75,59.25,95.71,20.6,89.5,0,1,2,1,1,2,1,1,0,2,1,1,-1,0,1,1,2,1,-2,2,1,2,1,2,1,1,2,1,2,0,1,0,0,0,1,1,-1,1,2,0,35,2,0,1,2,1,2,3,3,2,3,3,3,3,2,3,2,2,3,3,3,3,3,3,2,57,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,74.25,68.5,87.4,72.66,44.18,72.9,85.07,2,1,0,2,1,2,1,2,0,2,1,2,1,0,2,1,0,1,-1,2,1,0,0,2,1,1,0,0,0,2,0,0,2,2,1,0,2,2,2,1,41,2,0,1,1,0,1,3,3,2,3,3,3,1,2,3,1,1,3,2,2,3,3,3,2,48,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
